feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
TCA-GLYOX-BYPASS	group	LPRD	-1.18666775629967	0.302081960716748	151	151	1.3047936529212e-4	9.9550923148807e-4
PWY-5747	group	LPRD	-1.44814915823956	0.372671603232762	151	151	1.5299090204788e-4	0.00114604093897689
PWY-5971	group	LPRD	-0.446214338899609	0.115007909759228	151	151	1.5645747979157e-4	0.00115108002989516
PWY0-1415	group	LPRD	-0.841710443055571	0.218131426596415	151	151	1.6926605015923e-4	0.00122346688887026
GLYOXYLATE-BYPASS	group	LPRD	-1.32362489455325	0.344202489626751	151	151	1.7779923670855e-4	0.00124243833988662
P221-PWY	group	LPRD	-0.640896260599654	0.166670155383207	151	151	1.7792199527502e-4	0.00124243833988662
PWY-2941	group	LPRD	0.478060857881336	0.124825978346805	151	151	1.8841659709176e-4	0.00129379396669675
PWY-7211	group	LPRD	-0.343325456488122	0.0919367341015271	151	151	2.6730687596922e-4	0.00180541693277572
PWY0-1061	group	LPRD	-0.823722267536427	0.223992699767875	151	151	3.2829185702344e-4	0.00218155234022029
ARGORNPROST-PWY	group	LPRD	0.412670947331338	0.112641243467008	151	151	3.4502592184263e-4	0.00225635999681215
PWY-7373	group	LPRD	-0.718040281642257	0.196975879034895	151	151	3.6830419307908e-4	0.00237095824294659
RHAMCAT-PWY	group	LPRD	0.501236670430785	0.13958066757131601	151	151	4.4657761061148e-4	0.00283061500879894
PWY-5345	group	LPRD	-0.37283162179049	0.104243769588103	151	151	4.6996064377076e-4	0.00291033545871015
PWY0-1261	group	LPRD	-0.666565855570068	0.18647628604056	151	151	4.7328270809121e-4	0.00291033545871015
HSERMETANA-PWY	group	LPRD	-0.211867845874162	0.0599816227573937	151	151	5.4890238388761e-4	0.00332570267884849
PWY-5505	group	LPRD	-0.399985257340213	0.113544135984693	151	151	5.6734005144121e-4	0.00338759566947508
PWY-7295	group	LPRD	-1.77847409250302	0.507901853522542	151	111	6.1051519841299e-4	0.00359331802494503
P241-PWY	group	LPRD	1.71391546242958	0.49396665716058	151	59	6.8164843420313e-4	0.00395548105481258
SULFATE-CYS-PWY	group	LPRD	-0.287833075365045	0.0852091812931125	151	151	9.3191443441021e-4	0.00533262148579178
GLYCOLYSIS	group	LPRD	0.0899250891016997	0.0269955796768964	151	151	0.00109071492044623	0.00607262901653847
PWY-7392	group	LPRD	0.296061150175124	0.0888206249154135	151	151	0.0010829295804732201	0.00607262901653847
PWY-6167	group	LPRD	1.04676483229294	0.318071995861393	151	45	0.00124649618429992	0.00684741903908758
PWY-5484	group	LPRD	0.103540300804891	0.0323767615444816	151	151	0.00169055475035085	0.00890694831786488
PWY-5667	group	LPRD	0.0757814772816385	0.0237488657675723	151	151	0.00172950452774071	0.00890694831786488
PWY-6349	group	LPRD	1.08950622075078	0.340356286542518	151	43	0.00167367533773047	0.00890694831786488
PWY-6470	group	LPRD	-0.641518099567258	0.200409346488907	151	151	0.00167387531447415	0.00890694831786488
PWY0-1319	group	LPRD	0.0757814772816383	0.0237488657675723	151	151	0.00172950452774075	0.00890694831786488
PWY-6350	group	LPRD	1.12106319265558	0.352290028995076	151	43	0.0017790567986415	0.00904902964247283
PWY-7315	group	LPRD	0.829390217925406	0.263903499807453	151	151	0.00201963550001075	0.010147436902493
PWY-6654	group	LPRD	1.20037231594918	0.384896599482911	151	47	0.00218107876182774	0.0108265596370245
PWY-7286	group	LPRD	0.818956299741225	0.267210353813791	151	21	0.00258608185843632	0.0126841157818544
PWY0-781	group	LPRD	-0.123143988742055	0.0402718908807919	151	151	0.00264373990649758	0.0128143628409059
METH-ACETATE-PWY	group	LPRD	0.804303872883542	0.265696019715424	151	151	0.00290961158936735	0.0139390694746436
HEME-BIOSYNTHESIS-II	group	LPRD	-0.244297809300274	0.0826626315071387	151	151	0.00363152813273348	0.0171975815021402
GLYCOGENSYNTH-PWY	group	LPRD	0.186245580079817	0.0639652908809201	151	151	0.00414792685450052	0.0192016389219575
PWY-6396	group	LPRD	-1.02576048491295	0.352078868597025	151	151	0.00412572295999779	0.0192016389219575
PWY-6148	group	LPRD	0.79454098987524	0.280569493681567	151	21	0.00526772797843394	0.0239676882604523
TEICHOICACID-PWY	group	LPRD	0.592928502013822	0.209499166505321	151	151	0.00529383405752709	0.0239676882604523
GLYCOLYSIS-E-D	group	LPRD	-0.24594060629081	0.0870971804331223	151	151	0.00539622944128722	0.0241657231501123
PWY-5918	group	LPRD	-0.164700885792036	0.0586166430647109	151	151	0.00562322606702771	0.0246464802086746
SER-GLYSYN-PWY	group	LPRD	0.0898995452636413	0.0319637496522508	151	151	0.00557781378756396	0.0246464802086746
METHANOGENESIS-PWY	group	LPRD	0.928094253272668	0.33297226005291	151	47	0.006007600561816	0.0260540150680862
SO4ASSIM-PWY	group	LPRD	-0.346380581608908	0.124996985904754	151	151	0.00629888114938045	0.0270326982660911
PWY-6143	group	LPRD	-0.779444406996082	0.282189696764387	151	151	0.00646596134472844	0.0274636708662693
PWY-6121	group	LPRD	0.0785099338979509	0.0285218807046436	151	151	0.00664719989255767	0.0279453709768751
P23-PWY	group	LPRD	-0.206249497548237	0.0750413665179754	151	151	0.00672762235672923	0.0279977819290146
PWY-7221	group	LPRD	0.0801584252267082	0.0293812211107006	151	151	0.00713363731494623	0.0293905857375785
DTDPRHAMSYN-PWY	group	LPRD	0.160335200064747	0.0591720141706404	151	151	0.00752529504137781	0.0306972431390857
PWY0-41	group	LPRD	1.15778828061059	0.43244924555083	151	127	0.00825453315701785	0.0333418398106996
PYRIDOXSYN-PWY	group	LPRD	-0.323439757647041	0.121000345302281	151	151	0.00835449495120659	0.0334179798048264
PENTOSE-P-PWY	group	LPRD	-0.302410508570797	0.11443207732753	151	151	0.00910357954956497	0.0360641805232766
PWY-7031	group	LPRD	-0.748272753900008	0.285606352772224	151	151	0.00970477922580087	0.0380797051526663
PWY-7090	group	LPRD	-0.415857403659135	0.159182400318226	151	151	0.00991016479556986	0.0385187537337244
PWY-6122	group	LPRD	0.0793861606411753	0.0306160190562777	151	151	0.0104635656559271	0.0395503582591006
PWY-6277	group	LPRD	0.0793861606411753	0.0306160190562777	151	151	0.0104635656559271	0.0395503582591006
PWY-7234	group	LPRD	-0.327315873053237	0.125931196338695	151	151	0.010284565566798	0.0395503582591006
PWY0-845	group	LPRD	-0.259699779087137	0.100841378677543	151	151	0.0109877825547593	0.0411542401141892
PWY-7242	group	LPRD	0.305730766757162	0.118977316790881	151	151	0.0111614084683026	0.0414279305309971
PWY-6387	group	LPRD	0.080848273547574	0.0315335636553485	151	151	0.0113406899680947	0.0417175380969199
CALVIN-PWY	group	LPRD	0.0835421732980362	0.0328505664541991	151	151	0.0120073443924972	0.0437789901744145
DENITRIFICATION-PWY	group	LPRD	-0.49848496269331	0.197850553306999	151	151	0.0128065307256067	0.0450324223302051
HEMESYN2-PWY	group	LPRD	-0.287830323554959	0.113880329425247	151	151	0.0125311287664983	0.0450324223302051
PWY-4722	group	LPRD	0.950182480669278	0.377521396404996	151	58	0.0128976355217578	0.0450324223302051
PWY-5198	group	LPRD	1.65968194623883	0.659319819034836	151	86	0.0128847739973105	0.0450324223302051
PWY-6386	group	LPRD	0.0816988125755427	0.0324329412565117	151	151	0.012823805154998	0.0450324223302051
PEPTIDOGLYCANSYN-PWY	group	LPRD	0.0787819274296079	0.0315112566904093	151	151	0.013498266945851	0.0467334956444588
PWY-5529	group	LPRD	0.983703409652858	0.394825883960688	151	51	0.0138169829861989	0.0474383082526161
PWY-3001	group	LPRD	0.0555355380911661	0.0223829296354649	151	151	0.0142071620798009	0.0483747998089088
FOLSYN-PWY	group	LPRD	0.0740444188766972	0.0301755553976579	151	151	0.0152886809394975	0.0516306274350243
NONOXIPENT-PWY	group	LPRD	0.0913133087017305	0.0373796859185433	151	151	0.0157406328216894	0.0527247213214311
CENTFERM-PWY	group	LPRD	-0.63302006799059	0.262397918106077	151	151	0.0170615440786989	0.0564011080541975
PWY-6385	group	LPRD	0.0769794240665459	0.0319241365400229	151	151	0.0171119866669288	0.0564011080541975
PWY-6590	group	LPRD	-0.618619425087898	0.25714512497253	151	151	0.0173664041903374	0.0567853851303097
TRNA-CHARGING-PWY	group	LPRD	0.0780793113538459	0.0327463206455523	151	151	0.01836698965116	0.0595842498919521
PWY-7229	group	LPRD	0.0854263660499057	0.0359876491263749	151	151	0.0188823982288812	0.0607777192992112
P4-PWY	group	LPRD	-0.0924630158642933	0.0398191550175558	151	151	0.0215833607715252	0.0684026510605259
PWY-6612	group	LPRD	0.0751251171735903	0.0323260048130559	151	151	0.0214778107815013	0.0684026510605259
PWY-5177	group	LPRD	-0.725264127969351	0.313026798019053	151	151	0.0218693296507933	0.0686459023185657
PWY-922	group	LPRD	0.333281993264717	0.143983028232215	151	151	0.0219933473447832	0.0686459023185657
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	group	LPRD	-1.43578872289044	0.622298322230386	151	125	0.0224189207326797	0.0694480852771731
P101-PWY	group	LPRD	-1.03705124145999	0.451441727149661	151	129	0.0230000908358774	0.0700977174270572
P281-PWY	group	LPRD	-0.973256978143854	0.424397085680695	151	144	0.023231152830147	0.0700977174270572
PWY-5910	group	LPRD	0.318449319530109	0.138852287212669	151	151	0.0232211248340268	0.0700977174270572
PWY-7219	group	LPRD	0.0725422561631232	0.031650882166301	151	151	0.0233091924454049	0.0700977174270572
PWY-7094	group	LPRD	-0.919707466686221	0.402757839972875	151	150	0.023813093910036	0.0710941644270641
PWY-6126	group	LPRD	0.0872346246348287	0.0384101207450503	151	151	0.0245712911865466	0.0728300141644402
PWY-6163	group	LPRD	0.0705426324162746	0.031281504840996	151	151	0.0255846825164226	0.0752920656911866
PWY-7220	group	LPRD	0.11123425156608201	0.0495029940926064	151	151	0.0261080279376646	0.0757500528895621
PWY-7222	group	LPRD	0.11123425156608201	0.0495029940926064	151	151	0.0261080279376646	0.0757500528895621
THRESYN-PWY	group	LPRD	0.0547297964750281	0.0245619501232547	151	151	0.0273626226314199	0.0788349687003148
PWY-7237	group	LPRD	0.447879931686684	0.202020351544434	151	151	0.0281375088670291	0.0805045392584444
ARG+POLYAMINE-SYN	group	LPRD	-0.19907216587603	0.0900623398328848	151	151	0.0286033015815195	0.081272829321283
ARGSYNBSUB-PWY	group	LPRD	-0.192544701968993	0.0873450110000305	151	151	0.0290286967562033	0.0819165963257244
ARGSYN-PWY	group	LPRD	-0.175945268318438	0.0810174689032833	151	151	0.0314607369160299	0.087579889252732
PWY-7400	group	LPRD	-0.175945736589287	0.0809233711834061	151	151	0.0312665012159776	0.087579889252732
GLUTORN-PWY	group	LPRD	-0.216320032611535	0.100074087745859	151	151	0.032246005929615	0.0881487714466065
LACTOSECAT-PWY	group	LPRD	0.345214341821075	0.15976049727143601	151	151	0.0323069526418388	0.0881487714466065
REDCITCYC	group	LPRD	-0.366945411694837	0.169537508937311	151	151	0.0320271869013193	0.0881487714466065
FUC-RHAMCAT-PWY	group	LPRD	0.195170180339689	0.0925375541467352	151	151	0.036608931161533	0.0992294713062606
PWY-6383	group	LPRD	0.366772840333813	0.175908557231379	151	151	0.0387732532061171	0.104147723661069
PWY-722	group	LPRD	-0.922432279345113	0.442767668515214	151	83	0.0389290035043801	0.104147723661069
PWY-5430	group	LPRD	-1.23965075204711	0.595929784101542	151	124	0.0392199406776601	0.104249132639974
ANAGLYCOLYSIS-PWY	group	LPRD	0.0825779213211865	0.040289236905051	151	151	0.0421544087546251	0.110828654449595
PWY-7328	group	LPRD	0.142250496562279	0.0694300620150656	151	151	0.0422332493897727	0.110828654449595
LEU-DEG2-PWY	group	LPRD	-0.824220661343116	0.407492064698334	151	150	0.0448962894199223	0.116335039251622
PWY-5103	group	LPRD	0.0688194497945132	0.0339878973235522	151	151	0.04467162830799	0.116335039251622
COA-PWY	group	LPRD	0.0693792134359887	0.0343871116019116	151	151	0.0454288745793917	0.116979352041934
PWY-1541	group	LPRD	-0.691882008174075	0.345137818432648	151	66	0.0468116253460244	0.119791240015913
ASPASN-PWY	group	LPRD	0.102625881921925	0.0522441959658338	151	151	0.0513500932277747	0.130594064258291
POLYAMSYN-PWY	group	LPRD	-0.196367525210254	0.100581325302747	151	151	0.0527740883309469	0.133392174186197
PWY-6737	group	LPRD	0.127110672709064	0.0652674392712335	151	151	0.0533505915022109	0.134027095725067
DAPLYSINESYN-PWY	group	LPRD	-0.0994014697425261	0.0512581782073975	151	151	0.0543626316457023	0.135238515837979
FUCCAT-PWY	group	LPRD	-0.223493071471989	0.115411446593513	151	151	0.0547003006359036	0.135238515837979
PWY-5686	group	LPRD	0.0835213016072741	0.0431514005758181	151	151	0.0548175537498604	0.135238515837979
CHLOROPHYLL-SYN	group	LPRD	0.91256032896406	0.472132935529566	151	103	0.0551517552624975	0.135253114096125
PWY-6151	group	LPRD	0.0953577841508687	0.0498785858656856	151	151	0.0578215952576038	0.140961522166466
ARGDEG-PWY	group	LPRD	-1.10055439549248	0.581638310989515	151	102	0.0604092360158564	0.144701193247284
BRANCHED-CHAIN-AA-SYN-PWY	group	LPRD	0.0598623194351151	0.0316172430366434	151	151	0.0602508714595723	0.144701193247284
ORNARGDEG-PWY	group	LPRD	-1.10055439549248	0.581638310989515	151	102	0.0604092360158564	0.144701193247284
PWY-5417	group	LPRD	-1.08557030523664	0.575401260533776	151	135	0.0611554145715953	0.144804774732743
PWY-5431	group	LPRD	-1.08557030523664	0.575401260533776	151	135	0.0611554145715953	0.144804774732743
GALACTARDEG-PWY	group	LPRD	-0.907587968878143	0.485464379626113	151	138	0.063512150457988	0.14867617039029
GLUCARGALACTSUPER-PWY	group	LPRD	-0.907587968878143	0.485464379626113	151	138	0.063512150457988	0.14867617039029
PWY-5384	group	LPRD	-0.311530091678447	0.167394234599654	151	151	0.0647066940934771	0.14949148558942
PWY-6895	group	LPRD	-0.12904242626374	0.0693418888616693	151	151	0.0647204944457181	0.14949148558942
PWY-7208	group	LPRD	0.0467894698555577	0.0251643619445111	151	151	0.0649489706808401	0.14949148558942
CATECHOL-ORTHO-CLEAVAGE-PWY	group	LPRD	-1.05561926183891	0.569119063507361	151	135	0.0655967538102336	0.149668611005594
RIBOSYN2-PWY	group	LPRD	0.0632749717088035	0.0341335302324084	151	151	0.06575247231071	0.149668611005594
ENTBACSYN-PWY	group	LPRD	0.401155215441331	0.217969962518807	151	151	0.0676966930638341	0.152426239319317
P163-PWY	group	LPRD	0.342677536909299	0.186200715863972	151	151	0.0677038878529976	0.152426239319317
PWY-5531	group	LPRD	0.744719037472071	0.406710609253134	151	111	0.0690864020270317	0.153857284514254
PWY-7159	group	LPRD	0.744719037472071	0.406710609253134	151	111	0.0690864020270317	0.153857284514254
PWY-5022	group	LPRD	0.249947109682675	0.138302667001913	151	151	0.0727411592882011	0.161125578638381
HISTSYN-PWY	group	LPRD	-0.131714265312251	0.0743746741822921	151	151	0.078612645728487	0.17320005369057
ILEUSYN-PWY	group	LPRD	0.0609938531942384	0.0347206522947901	151	151	0.0810227898270817	0.176295446403703
PWY-6609	group	LPRD	0.11010684523192	0.0627361610464273	151	151	0.0813012980987949	0.176295446403703
VALSYN-PWY	group	LPRD	0.0609938531942384	0.0347206522947901	151	151	0.0810227898270817	0.176295446403703
METHGLYUT-PWY	group	LPRD	-0.659410556095044	0.376323759811848	151	81	0.0817892196923788	0.17642491368199
PWY-7391	group	LPRD	0.622216044496795	0.361807650271327	151	129	0.0875556231006799	0.187879774570209
1CMET2-PWY	group	LPRD	0.0624939335301422	0.0369000626056885	151	151	0.0924308870694554	0.19629652305472
PWY-6182	group	LPRD	-0.999460999299008	0.589916307897958	151	131	0.092308510644263	0.19629652305472
PWY-5304	group	LPRD	0.444417417240395	0.265444274199184	151	151	0.0961812579940316	0.203213734838672
CODH-PWY	group	LPRD	-0.294099975675325	0.178499023803515	151	151	0.10153629158684	0.209296831448282
PWY-3781	group	LPRD	-0.347104133448124	0.209505693127827	151	151	0.0996689112395545	0.209296831448282
PWY-5509	group	LPRD	0.194498589055674	0.117981836248451	151	151	0.101347454975479	0.209296831448282
PWY-6174	group	LPRD	0.774334513800494	0.469273359752161	151	78	0.101034825029219	0.209296831448282
PWY-6269	group	LPRD	0.193674095328152	0.117569469130123	151	151	0.101600403615671	0.209296831448282
PWY-5695	group	LPRD	0.0892976016980885	0.0549759744026299	151	151	0.10642488700949	0.218144544516965
P461-PWY	group	LPRD	-0.260922503736389	0.161238498355206	151	151	0.107725925838378	0.219718224977285
COBALSYN-PWY	group	LPRD	0.189122523304215	0.117518843976707	151	151	0.109668475611399	0.222578383999489
PWY-6749	group	LPRD	-0.346448551147392	0.215662506506112	151	151	0.110294794411759	0.222752231851199
PWY-5392	group	LPRD	-0.535297380947475	0.334087259757207	151	42	0.111214204350687	0.223513425329186
PPGPPMET-PWY	group	LPRD	-0.209295910312614	0.132920102133527	151	151	0.117469882666268	0.234939765332536
GLUCONEO-PWY	group	LPRD	0.0524525313671247	0.0338400588455227	151	151	0.123259827180862	0.241824041897691
PWY-5677	group	LPRD	0.223033850430395	0.143337120254365	151	151	0.121827455502721	0.241824041897691
PWY-6629	group	LPRD	-0.424669182465896	0.273722913048211	151	57	0.12291379501931	0.241824041897691
TRPSYN-PWY	group	LPRD	-0.0986036221330386	0.0635000734379244	151	151	0.12258974022814	0.241824041897691
GLCMANNANAUT-PWY	group	LPRD	0.112510480168276	0.0731006245314885	151	151	0.125896495580035	0.24351810412664
PWY-6565	group	LPRD	-0.41788224205714	0.271102822152576	151	59	0.12533667051478	0.24351810412664
THISYN-PWY	group	LPRD	-0.0651136959298769	0.0421959389176496	151	151	0.12492114153311	0.24351810412664
P125-PWY	group	LPRD	0.236237581453898	0.15456709241601	151	151	0.128537820636429	0.247465336926208
PWY-6478	group	LPRD	-0.186994607762254	0.122677918801154	151	151	0.129560291916465	0.248273675672483
FAO-PWY	group	LPRD	-0.544049939851523	0.357979480887797	151	151	0.130685517197627	0.249270523543622
